company,page_title,no_views
Microsoft,Microsoft_Train_Simulator,2
Microsoft,Microsoft_Visio,1
Microsoft,Microsoft_Visual_C++,1
Microsoft,Microsoft_Visual_Studio,5
Microsoft,Microsoft_Windows,2
Microsoft,Microsoft_Word,10
Microsoft,Microsoft_Excel/Маркер_автозаполнения,1
Amazon,Amazon,10
Amazon,Amazon.com,1
Amazon,Amazon_Alexa,3
Amazon,Amazon_Appstore,1
Amazon,Amazon_Kindle,1
Amazon,Amazon_Kindle_Fire,1
Amazon,Amazon_Prime_Video,1
Amazon,Amazon_Web_Services,2
Apple,Apple,18
Apple,Apple_A13,1
Apple,Apple_A14,2
Apple,Apple_A18,2
Apple,Apple_A19,3
Apple,Apple_A7,1
Apple,Apple_A8,1
Apple,Apple_AirTag,1
Apple,Apple_Arcade,2
Apple,Apple_Books,1
Apple,Apple_Corps,1
Apple,Apple_Fitness,1
Apple,Apple_I,2
Apple,Apple_II,2
Apple,Apple_III,1
Apple,Apple_Inc.,1
Apple,Apple_Intelligence,3
Apple,Apple_Lisa,1
Apple,Apple_Lossless,1
Apple,Apple_M4,2
Apple,Apple_M7,1
Apple,Apple_Park,1
Apple,Apple_Pay,1
Apple,Apple_Pippin,1
Apple,Apple_S9,1
Apple,Apple_Silicon,3
Apple,Apple_Store,1
Apple,Apple_TV,1
Apple,Apple_TV+,1
Apple,Apple_TV_(стриминговый_сервис),1
Apple,Apple_TV_4K_(3-го_поколения),1
Apple,Apple_Vision_Pro,3
Apple,Apple_Watch,10
Apple,Apple_Watch_SE,2
Apple,Apple_Watch_Series_10,1
Apple,Apple_Watch_Series_11,1
Apple,Apple_Watch_Series_3,1
Apple,Apple_Watch_Series_4,1
Apple,Apple_Watch_Series_5,1
Apple,Apple_Watch_Ultra,1
Apple,Apple_Watch_Ultra_2,1
Facebook,Facebook,6
Facebook,Facebook_Messenger,1
Google,Google,3
Google,Google_(компания),29
Google,Google_(поисковая_система),5
Google,Google_AI,1
Google,Google_Allo,1
Google,Google_Assistant,3
Google,Google_Chrome,7
Google,Google_Cloud_Platform,1
Google,Google_Glass,3
Google,Google_Global_Cache,1
Google,Google_Guice,1
Google,Google_I/O,1
Google,Google_Meet,3
Google,Google_Now,1
Google,Google_Pay,1
Google,Google_Pixel,2
Google,Google_Play,14
Google,Google_Play_Games,1
Google,Google_Play_Music,1
Google,Google_Play_Pass,1
Google,Google_Public_DNS,2
Google,Google_Street_View,1
Google,Google_TV_(операционная_система),1
Google,Google_Диск,1
Google,Google_Документы,1
Google,Google_Карты,6
Google,Google_Класс,1
Google,Google_Переводчик,12
Google,Google_Планета_Земля,6
Google,Google_Фото,2
Microsoft,Microsoft,9
Microsoft,Microsoft_365,1
Microsoft,Microsoft_365_Copilot,3
Microsoft,Microsoft_Access,1
Microsoft,Microsoft_Analysis_Services,1
Microsoft,Microsoft_Azure,1
Microsoft,Microsoft_Edge,1
Microsoft,Microsoft_Excel,4
Microsoft,Microsoft_Gaming,1
Microsoft,Microsoft_Lumia_640,1
Microsoft,Microsoft_Mahjong,2
Microsoft,Microsoft_Neptune,1
Microsoft,Microsoft_Office,6
Microsoft,Microsoft_Office_2021,1
Microsoft,Microsoft_Outlook,2
Microsoft,Microsoft_Paint,1
Microsoft,Microsoft_PowerPoint,3
Microsoft,Microsoft_Publisher,1
Microsoft,Microsoft_Research,1
Microsoft,Microsoft_SQL_Server,1
Microsoft,Microsoft_Security_Essentials,1
Microsoft,Microsoft_Silverlight,1
Microsoft,Microsoft_Solitaire,2
Microsoft,Microsoft_Solitaire_Collection,1
Microsoft,Microsoft_Store_(программа),1
Microsoft,Microsoft_Tablet_PC,1
Microsoft,Microsoft_Teams,1
Microsoft,Microsoft_Tinker,1
Microsoft,Microsoft_Visio,3
Microsoft,Microsoft_Visual_C++,1
Microsoft,Microsoft_Word,6
Microsoft,Microsoft_XNA,1
Microsoft,Microsoft_Excel/Общие_операции_над_листами_и_ячейками_рабочей_книги,1
Microsoft,Microsoft_Excel/Ссылки,1
Amazon,Amazon,1
Amazon,Amazon_(company),1
Facebook,Facebook,1
Google,Google,1
Amazon,Amazon_River,1
Amazon,Amazon_rainforest,1
Apple,Apple,1
Apple,Apple_Inc.,1
Google,Google_Glass,1
Google,Google_Translate,2
Microsoft,Microsoft_Publisher,1
Amazon,Amazon_rainforest,1
Apple,Apple_Vision_Pro,1
Facebook,Facebook_Messenger,1
Google,Google,3
Google,Google_Drive,1
Google,Google_Meet,1
Microsoft,Microsoft,1
Microsoft,Microsoft_Bing,2
Amazon,Amazon.com,1
Facebook,Facebook,3
Google,Google,1
Microsoft,Microsoft_Word,2
Apple,Apple,1
Apple,Apple_ProRes,1
Microsoft,Microsoft_Windows,3
Google,Google_Wave,1
Google,Google,2
Apple,Apple_A19,1
Google,Google,1
Apple,Apple_stem_pitting_virus,1
Apple,Apple_Watch,1
Google,Google_Earth,2
Microsoft,Microsoft_Windows,1
Apple,Apple_Watch,1
Facebook,Facebook,8
Google,Google,5
Google,Google_(sökmotor),2
Microsoft,Microsoft,3
Microsoft,Microsoft_365,1
Microsoft,Microsoft_Visio,1
Apple,Apple_Cider_Vinegar,1
Facebook,Facebook,8
Microsoft,Microsoft_Windows,1
Microsoft,Microsoft_Windows,1
Apple,Apple_juice,2
Microsoft,Microsoft_Outlook,1
Microsoft,Microsoft_Windows,5
Microsoft,Microsoft_Word,1
Google,Google,1
Microsoft,Microsoft_PowerPoint,1
Amazon,Amazon_(şirket),2
Apple,Apple_I,3
Apple,Apple_Mail,1
Apple,Apple_Watch,1
Facebook,Facebook,1
Google,Google,1
Google,Google_Ads,1
Google,Google_Cloud_Print,1
Google,Google_Drive,2
Google,Google_Earth,1
Google,Google_Search_Console,1
Google,Google_TV_(servis),1
Microsoft,Microsoft_Copilot,1
Microsoft,Microsoft_Word,1
Amazon,Amazon_(şirket),3
Amazon,Amazon_Nehri,1
Amazon,Amazon_Ormanları,2
Apple,Apple,1
Apple,Apple_tarafından_satın_alınan_şirketler_listesi,1
Facebook,Facebook,11
Google,Google,9
Google,Google_Cardboard,1
Google,Google_Fotoğraflar,3
Google,Google_Haritalar,3
Google,Google_Play,2
Google,Google_Play_Gazetelik,1
Google,Google_Çeviri,1
Microsoft,Microsoft,1
Microsoft,Microsoft_Bing,1
Microsoft,Microsoft_SQL_Server,1
Microsoft,Microsoft_Teams,1
Microsoft,Microsoft_Windows,2
Facebook,Facebook,1
Google,Google,1
Apple,Apple_A12,1
Apple,Apple_A8X,1
Apple,Apple_Film_Production,2
Apple,Apple_M1,1
Facebook,Facebook,2
Google,Google,1
Google,Google_AdSense,1
Google,Google_Cloud_Print,1
Google,Google_Drive,1
Google,Google_Фото,2
Microsoft,Microsoft_Office,1
Microsoft,Microsoft_Silverlight,1
Apple,Apple_Inc.,7
Facebook,Facebook,1
Google,Google,4
Microsoft,Microsoft,1
Microsoft,Microsoft_Excel,6
Microsoft,Microsoft_OneNote,1
Microsoft,Microsoft_PowerPoint,8
Microsoft,Microsoft_Windows,2
Microsoft,Microsoft_Word,5
Amazon,Amazon_(shirkat),2
Amazon,Amazon_daryosi,1
Amazon,Amazon_oʻrmonlari,1
Google,Google,1
Google,Google_Chat,1
Google,Google_Tarjimon,2
Microsoft,Microsoft_Access,1
Microsoft,Microsoft_Excel,9
Microsoft,Microsoft_Office,1
Microsoft,Microsoft_PowerPoint,1
Microsoft,Microsoft_Windows,2
Microsoft,Microsoft_Word,5
Google,Google_Chrome,1
Google,Google_Chrome,1
Amazon,Amazon_(công_ty),4
Apple,Apple,1
Apple,Apple_A8,1
Apple,Apple_Inc.,5
Apple,Apple_Watch_SE,1
Apple,Apple_Watch_Series_6,1
Facebook,Facebook,8
Facebook,Facebook_Messenger,1
Google,Google,7
Google,Google_AI,1
Google,Google_Ads,1
Google,Google_Docs,1
Google,Google_Drive,1
Google,Google_Dịch,9
Google,Google_Forms,2
Google,Google_Sites,1
Google,Google_Video,1
Microsoft,Microsoft,4
Microsoft,Microsoft_365,1
Microsoft,Microsoft_Access,1
Microsoft,Microsoft_Excel,2
Microsoft,Microsoft_Lumia_540,1
Microsoft,Microsoft_Office,1
Microsoft,Microsoft_Office_2007,1
Microsoft,Microsoft_Office_2016,2
Microsoft,Microsoft_Office_2021,1
Microsoft,Microsoft_Outlook,4
Microsoft,Microsoft_Paint,1
Microsoft,Microsoft_PowerPoint,2
Microsoft,Microsoft_Power_BI,1
Microsoft,Microsoft_Project,1
Microsoft,Microsoft_Windows,1
Microsoft,Microsoft_Word,1
Amazon,Amazon_(công_ty),1
Amazon,Amazon_Prime_Video,3
Apple,Apple_A12,1
Apple,Apple_A5X,1
Apple,Apple_Books,1
Apple,Apple_ID,1
Apple,Apple_Inc.,8
Apple,Apple_Intelligence,1
Apple,Apple_M8,1
Apple,Apple_Watch,2
Apple,Apple_Watch_Series_4,1
Facebook,Facebook,30
Google,Google,14
Google,Google_Buzz,1
Google,Google_Chrome,2
Google,Google_Drive,3
Google,Google_Dịch,21
Google,Google_Home,1
Google,Google_Maps,1
Google,Google_Photos,5
Google,Google_Play,2
Google,Google_Play_Pass,1
Google,Google_Tìm_kiếm,2
Microsoft,Microsoft,2
Microsoft,Microsoft_Azure,1
Microsoft,Microsoft_PowerPoint,2
Microsoft,Microsoft_Windows,2
Microsoft,Microsoft_Word,5
Google,Google_Code-in/2014,1
Google,Google_Code-in/2015,1
Google,Google_Summer_of_Code,1
Google,Google_Summer_of_Code/2015,1
Google,Google_Summer_of_Code/2017,2
Amazon,Amazon.cn,2
Amazon,Amazon_Luna,2
Amazon,Amazon_Prime_Video,1
Apple,Apple_A10_Fusion,1
Apple,Apple_A11_Bionic,3
Apple,Apple_A12_Bionic,2
Apple,Apple_A14,1
Apple,Apple_A15,2
Apple,Apple_A16,3
Apple,Apple_A17_Pro,3
Apple,Apple_A18,1
Apple,Apple_A4,2
Apple,Apple_A5,2
Apple,Apple_A7,2
Apple,Apple_Books,4
Apple,Apple_Computer,1
Apple,Apple_Darwin,1
Apple,Apple_I,1
Apple,Apple_II,2
Apple,Apple_III,1
Apple,Apple_Inc,1
Apple,Apple_Intelligence,5
Apple,Apple_M1,5
Apple,Apple_M1_Pro和M1_Max,4
Apple,Apple_M3,1
Apple,Apple_M4,3
Apple,Apple_One,1
Apple,Apple_Park,1
Apple,Apple_Pay,1
Apple,Apple_Pencil,2
Apple,Apple_Silicon,5
Apple,Apple_Store,3
Apple,Apple_TV,1
Apple,Apple_TV+原創韓國劇集列表,2
Apple,Apple_Vision_Pro,7
Apple,Apple_Watch,1
Facebook,Facebook,62
Facebook,Facebook_Messenger,4
Facebook,Facebook_Watch,2
Google,Google,25
Google,Google_Ads,2
Google,Google_App_Engine,2
Google,Google_Assistant,1
Google,Google_Chrome扩展程序,3
Google,Google_Chrome版本历史,3
Google,Google_Code-in,1
Google,Google_DeepMind,2
Google,Google_FeedBurner,1
Google,Google_Fit,1
Google,Google_Glass,1
Google,Google_Home,1
Google,Google_Nest,2
Google,Google_Pay,1
Google,Google_Pixel,4
Google,Google_Play图书,2
Google,Google_Play服務,1
Google,Google_Play游戏,1
Google,Google_Swiffy,1
Google,Google_Talk,1
Google,Google_Tensor,2
Google,Google_Ventures,1
Google,Google_Wallet,1
Google,Google_Wifi,2
Google,Google_翻译,1
Microsoft,Microsoft_365_Copilot,1
Microsoft,Microsoft_Access,1
Microsoft,Microsoft_Azure,1
Microsoft,Microsoft_Azure_,1
Microsoft,Microsoft_Azure_Service_Fabric,1
Microsoft,Microsoft_Azure_虛擬機器服務,1
Microsoft,Microsoft_BASIC,1
Microsoft,Microsoft_Bing,2
Microsoft,Microsoft_Edge,1
Microsoft,Microsoft_Excel,3
Microsoft,Microsoft_MapPoint,2
Microsoft,Microsoft_Messenger_service,2
Microsoft,Microsoft_Office,4
Microsoft,Microsoft_Office_2010,1
Microsoft,Microsoft_Office_2016,1
Microsoft,Microsoft_Office_2019,1
Microsoft,Microsoft_Office_2021,2
Microsoft,Microsoft_Office_2024,5
Microsoft,Microsoft_Office_98_Macintosh_版,2
Microsoft,Microsoft_Office_website,1
Microsoft,Microsoft_Outlook,1
Microsoft,Microsoft_PowerPoint,5
Microsoft,Microsoft_Power_Fx,1
Microsoft,Microsoft_SQL_Server,2
Microsoft,Microsoft_Servers,1
Microsoft,Microsoft_Teams,1
Microsoft,Microsoft_Update,1
Microsoft,Microsoft_Visual_Studio,1
Microsoft,Microsoft_Windows,4
Microsoft,Microsoft_Windows字型列表,4
Microsoft,Microsoft_Windows的历史,2
Microsoft,Microsoft_Windows的歷史,1
Amazon,Amazon_Alexa,1
Apple,Apple_Books,1
Google,Google_Play,1
Google,Google_Chrome/下載安裝,1
Microsoft,Microsoft_SQL_Server/Table_manipulation,1
Amazon,Amazon.com,1
Amazon,Amazon_Prime_Video,2
Apple,Apple_A13,1
Apple,Apple_A14,2
Apple,Apple_A15,1
Apple,Apple_A9,1
Apple,Apple_BASIC,1
Apple,Apple_Lisa,2
Apple,Apple_M1,2
Apple,Apple_M2,1
Apple,Apple_M3,1
Apple,Apple_M4,2
Apple,Apple_Music,1
Apple,Apple_One,1
Apple,Apple_Park,1
Apple,Apple_Pay,2
Apple,Apple_Store,1
Apple,Apple_TV,4
Apple,Apple_TV+,1
Apple,Apple_TV_(應用程式),2
Apple,Apple_Vision_Pro,4
Apple,Apple_Watch,1
Apple,Apple_Watch_SE_(第一代),1
Apple,Apple_三里屯,1
Apple,Apple_信義A13,2
Facebook,Facebook,10
Google,Google,10
Google,Google_Ads,2
Google,Google_Android,1
Google,Google_Chat,1
Google,Google_Chrome,1
Google,Google_Chrome版本历史,1
Google,Google_Code-in,1
Google,Google_DeepMind,1
Google,Google_Home,2
Google,Google_I/O,1
Google,Google_Lens,1
Google,Google_Pay,1
Google,Google_Pixel,1
Google,Google_Pixel_Watch,2
Google,Google_Play图书,1
Google,Google_Public_DNS,1
Google,Google_TV,1
Google,Google_TV_(智能电视平台),1
Google,Google_doodle,1
Microsoft,Microsoft_365_Copilot,1
Microsoft,Microsoft_Azure,2
Microsoft,Microsoft_Defender,1
Microsoft,Microsoft_Excel,1
Microsoft,Microsoft_Mahjong,1
Microsoft,Microsoft_Office,1
Microsoft,Microsoft_Office_2021,1
Microsoft,Microsoft_Office_2024,1
Microsoft,Microsoft_Outlook,2
Microsoft,Microsoft_PowerToys,1
Microsoft,Microsoft_Windows,3
Microsoft,Microsoft_Windows字型列表,3
Apple,Apple,1
Apple,Apple_Vision_Pro引多人眼球血管破裂,1
